dC_dt
0.01038478819156462
0.020569537795753403
0.024914948605589755
0.01945105100755361
0.019826492203869894
0.009939495236326512
0.020280046719083664
0.02483725589676359
0.019468483510254785
0.019883053428823204
0.009234788851455664
0.019420181982700804
0.024256936982133766
0.019254558676484408
0.019600818502647235
0.008842084930258233
0.018633749962611638
0.02365823483373861
0.01907371631355082
0.01925637795458946
0.008573424056465453
0.018024442995583267
0.023080021520863917
0.01902738865352786
0.019370196200028965
0.00781858738395845
0.017333739600061817
0.022366840974809385
0.01895585275505829
0.020026915376662995
0.006325009631482433
0.016325388982669223
0.021598071705327918
0.018819835153763665
0.020769295230727514
0.004579165254584342
0.015193347581013764
0.021084544895111287
0.018741703940958115
0.02112184799913685
0.0035251072069703644
0.014557369876736474
0.02109903543769551
0.018800522364949675
0.02099260640101091
0.0039298317367547604
0.014886381928102594
0.02168952136763509
0.019127030129386
0.020717949642952253
0.005610400208792772
0.016050803649757563
0.022828611215020878
0.019976037894554828
0.02078606044979025
0.007229978936041932
0.01730505321845836
0.024384841656319198
0.02154899253452929
0.021708429257294968
0.007335118995988309
0.017635553935906746
0.025779710317139805
0.023748928432982333
0.023874425107510238
0.005812153518369614
0.016443426077752808
0.02623798032437595
0.02609474348548902
0.026788224959362138
0.0038568503640828734
0.013990542773726432
0.02551276900875816
0.02801019718887852
0.029119091543610722
0.002449729083919342
0.011039145461957237
0.023869104901380906
0.029130054436208294
0.03015046090964991
0.0015753982319152199
0.008147923332890489
0.021559552106711302
0.029361954003101973
0.030325252226647108
0.000886272166208977
0.005529569636869379
0.01885205622238704
0.028861716524743525
0.03019218771224276
0.00030914230582295495
0.003388014637438994
0.016275497477675496
0.02799000381056025
0.029895899634824537
-6.957501840593117e-05
0.002002093906954398
0.014389150794118292
0.02719454934929665
0.029684559942671437
-0.00020604197757097237
0.0015456612397398042
0.013510046901811098
0.026762131914073815
0.02980153448157602
-0.00014585804241301712
0.0020548088437619045
0.013768137023538
0.02662832132375609
0.02997584433037301
1.8288047197817606e-05
0.003466848141213151
0.015190944043546118
0.026606738843138356
0.029746997834412956
0.00030337106571593127
0.005569480280479784
0.01763405490209114
0.026765367078067738
0.029098213847196828
0.0009671043163352082
0.008112978186363777
0.020674119319920393
0.027196380097747788
0.028303373612047128
0.0024338027658281024
0.011016176224807463
0.0236234577513452
0.02750431376556384
0.027360261712224117
0.0047587971413592
0.01407331431650301
0.025621658629584414
0.026993388162876497
0.026131290558230984
0.007059074396939194
0.01651168910205331
0.02601179197135342
0.025433336681731374
0.024807393227923333
0.008161817114558457
0.017538615182200224
0.025021619351735278
0.023340837451261014
0.02355384944889347
0.007869202048098795
0.017284059149132343
0.023697346840209292
0.021401885373558
0.022107993316863306
0.006853690628697381
0.01651312231410642
0.0229135578582769
0.01994981819521698
0.02024507467339562
0.005796100099964148
0.01577785801849968
0.022779237332170008
0.019068901761708792
0.018338944796112776
0.005222328283299303
0.015378773488720058
0.022957683300143455
0.018723714399645982
0.017067280893145867
0.005398598322025163
0.015497451112285714
0.02315853751850057
0.018703911564178305
0.016687051993901737
0.006146639256808073
0.016083179187526112
0.023288807072688412
0.018741373753180416
0.016924852479228154
0.007271833617223116
0.017033157714874375
0.02342096230747671
0.01873483633227643
0.01742222986212507
0.008749325448278045
0.01834053202083766
0.023763340067345092
0.01878815428841907
0.01798136703554524
0.010147376195099181
0.019742164754199484
0.024432428231375314
0.019003218847767664
0.018478534546084485
